fips_code,community_name,tank_farm_id,uscg_id,aea_id,entity_name,number_of_tanks,total_capacity,gasoline_capacity,diesel_capacity,av_gas_capacity,jet_fuel_capacity,other_fuel_capacity,barge_delivery,plane_delivery,road_delivery,inspected_by_uscg,fuel_supplier,recommendations_by_aea,distance_to_barge_mooring,tank_farm_evaluation_id,source,report,start_year,end_year,latitude,longitude
0270760,Skagway,,,411-BF-05,GSA,1,1500,,1500,,,,f,f,t,f,,,,,DEC,,,,59.52728271484375,-135.22967529296875
0270760,Skagway,,,411-BF-04,Municipality of Skagway,7,12400,,12400,,,,f,f,t,f,,,,,DEC,,,,59.4556884765625,-135.31158447265625
0270760,Skagway,,,,National Park Service,4,5100,,5100,,,,f,f,t,f,,,,,DEC,,,,59.4534912109375,-135.3184814453125
0270760,Skagway,,,,Petro 49,4,51000,20000,31000,,,,f,f,t,f,,,,,DEC,,,,59.44830322265625,-135.3214111328125
0270760,Skagway,,,,Skagway 12 Mile Snow Removal Equipment Building,1,5000,,5000,,,,f,f,t,f,,,,,DEC,,,,59.47271728515625,-135.29779052734375
0270760,Skagway,,,,Skagway DOT&PF Maintenance Station,2,4000,,4000,,,,f,f,t,f,,,,,DEC,,,,59.472900390625,-135.2996826171875
0270760,Skagway,,,,Skagway School District,1,4000,,4000,,,,f,f,t,f,,,,,DEC,,,,59.46331787109375,-135.3074951171875
0270870,Skwentna,,,,Skwenta Airport Maintenance Station,2,4000,,4000,,,,f,f,t,f,,,,,DEC,,,,61.96612548828125,-151.1953125
0270930,Slana,,,414-BF-02,Alaska Power & Telephone,1,15000,,15000,,,,f,f,t,f,,,,,DEC,,,,62.7332763671875,-143.9666748046875
0270930,Slana,,,,Copper River School District,1,3000,,3000,,,,f,f,t,f,,,,,DEC,,,,62.360107421875,-145.00579833984375
0270930,Slana,,,,DOT&PF Slana MS,3,5500,2500,3000,,,,f,f,t,f,,,,,DEC,,,,62.70751953125,-143.97857666015625
0271090,Sleetmute,312,ANC-S-034,,Crescent Lake Lodge,,5000,,,,,,t,f,f,t,,,,354,AEA,,,,61.701904296875,-157.168701171875
0271090,Sleetmute,,ANC-S-035,414-BF-04,Hill Enterprises,5,31000,15000,16000,,,,t,f,f,t,,,,,DEC,,,,61.70208740234375,-157.1710205078125
0271090,Sleetmute,,,,Hill Enterprises Fuel Tank Farm,12,39502,16002,23500,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,61.7019236602905,-157.171474165811
0271090,Sleetmute,,ANC-S-036,414-BF-03,Kuspuk School District,2,21000,,21000,,,,t,f,f,t,,,,,DEC,,,,61.70269775390625,-157.17041015625
0271090,Sleetmute,,ANC-S-038,,Middle Kuskokwim Electric Cooperative,4,57000,,57000,,,,t,f,f,t,,,,,DEC,,,,61.701904296875,-157.17120361328125
0271090,Sleetmute,,,,Sleetmute MKEC Tank Farm,3,47000,,47000,,,,t,f,f,,Vitus,,,,AEA,2024 Assessment,2023,2024,61.7017606735117,-157.172303107593
0271090,Sleetmute,,,,Sleetmute School Tank Farm,1,20000,,20000,,,,t,f,f,,Vitus/Crowley,,,,AEA,2024 Assessment,2023,2024,61.7025178129295,-157.170808411237
0271090,Sleetmute,308,,414-BF-01,Village Fuel Depot,,27100,,,,,,t,f,f,f,,,,469,AEA,,,,61.7025146484375,-157.17108154296875
0271090,Sleetmute,313,,,Village of Sleetmute,,1500,,,,,,t,f,f,f,,,,355,AEA,,,,61.7022705078125,-157.17120361328125
0271640,Soldotna,,,,Alaska Waste,1,8000,,8000,,,,f,f,t,f,,,,,DEC,,,,60.4932861328125,-151.14599609375
0271640,Soldotna,,,,Kenai Peninsula Borough,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,60.4935302734375,-151.09698486328125
0271640,Soldotna,,,415-BF-06,Kenai Peninsula Borough,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,60.49090576171875,-151.06817626953125
0271640,Soldotna,,,415-BF-02,Kenai Peninsula Borough,1,1100,,1100,,,,f,f,t,f,,,,,DEC,,,,60.4459228515625,-151.10968017578125
0271640,Soldotna,,,415-BF-07,Kenai Peninsula Borough,1,1500,,1500,,,,f,f,t,f,,,,,DEC,,,,60.48907470703125,-151.0709228515625
0271640,Soldotna,,,415-BF-09,Kenai Peninsula Borough,1,2000,2000,,,,,f,f,t,f,,,,,DEC,,,,60.48828125,-151.14959716796875
0271640,Soldotna,,,,Petro 49,5,104000,40000,44000,,20000,,f,f,t,f,,,,,DEC,,,,60.4910888671875,-151.1583251953125
0271640,Soldotna,,,,Soldotna Highway Station,1,4000,,4000,,,,f,f,t,f,,,,,DEC,,,,60.453125,-151.097412109375
0271640,Soldotna,,,,University of Alaska,1,1700,,1700,,,,f,f,t,f,,,,,DEC,,,,60.48687744140625,-151.1328125
0272190,South Naknek,,,417-BF-03,AK DOT&PF South Naknek,1,1000,,1000,,,,,,,f,,,,,DEC,,,,58.705322265625,-157.00640869140625
0272190,South Naknek,1006,,417-BF-05,Bristol Bay Borough,3,30000,,30000,,,,t,f,f,f,Crowley Marine Barge and World Wide Fuel Trucks,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",0,636,AEA,2015 Assessment,2015,2015,58.71209716796875,-157.00958251953125
0272190,South Naknek,,,,South Naknek Bristol Bay Borough Tank Farm,3,27759,,27759,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,58.7114926906457,-157.010392251744
0272190,South Naknek,1065,,,South Naknek Village,2,6000,,6000,,,,t,f,f,f,Crowley Marine Barge and World Wide Fuel Trucks,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",0,999,AEA,2015 Assessment & Best Practice Assessment,2015,2015,58.71392822265625,-157.0078125
0272190,South Naknek,,,,South Naknek Village Council Tank Farm,5,17000,10000,7000,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,58.711463842698,-157.010236100128
0272190,South Naknek,1007,,417-BF-04,Trident Seafoods,4,31000,10500,20500,,,,t,f,f,f,Crowley Marine Barge and World Wide Fuel Trucks,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",0,637,AEA,2015 Assessment,2015,2015,58.7166748046875,-156.99859619140625
0272960,Stebbins,706,,417-BF-02,ADOT,,3000,,,,,,t,f,f,f,,,,793,AEA,,,,63.51568603515625,-162.28558349609375
0272960,Stebbins,,,,AVEC Power Plant Tank Farm,9,410000,,410000,,,,t,f,f,,Vitus,,,,AEA,2024 Assessment,2023,2024,63.5209699798237,-162.286354140363
0272960,Stebbins,377,,120-BF-02,Alaska Army National Guard,,4750,,,,,,t,f,f,f,,,,537,AEA,,,,65.33270263671875,-166.49420166015625
0272960,Stebbins,,ANC-S-059,418-BF-02,Alaska Village Electric Cooperative,9,410000,,410000,,,,,,,t,,,,,DEC,,,,63.5211181640625,-162.2864990234375
0272960,Stebbins,,,,Bering Strait School District,1,8000,,8000,,,,t,f,f,f,,,,,DEC,,,,63.5198974609375,-162.28887939453125
0272960,Stebbins,705,,,Charlie Steves,,3000,,,,,,t,f,f,f,,,,792,AEA,,,,63.52032470703125,-162.28411865234375
0272960,Stebbins,,,,City of Stebbins,1,4000,,4000,,,,t,f,f,f,,,,,DEC,,,,63.5167236328125,-162.28778076171875
0272960,Stebbins,703,,418-BF-06,Ferris General Store,,26800,,,,,,t,f,f,f,,,,790,AEA,,,,63.51629638671875,-162.2864990234375
0272960,Stebbins,,ANC-S-105,,Stebbins Tank Farm,9,363000,103000,260000,,,,t,f,f,t,,,,,DEC,,,,63.51971435546875,-162.28558349609375
0272960,Stebbins,,,,Tapraq Fuel Company Tank Farm,10,370000,100000,264000,,,6000,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,63.5217464035749,-162.287768187916
0273290,Stevens Village,316,,,Bureau of Indian AffairsFairbanks,,13500,,,,,,t,f,f,f,,,,864,AEA,,,,66.0142822265625,-149.05877685546875
0273290,Stevens Village,,,418-BF-09,DOT&PF Stevens Village APT,1,1000,,1000,,,,f,t,f,f,,,,,DEC,,,,66.0142822265625,-149.05859375
0273290,Stevens Village,315,,418-BF-07,Dinyee Corporation,,14200,,,,,,t,f,f,f,,,,863,AEA,,,,66.00872802734375,-149.09130859375
0273290,Stevens Village,314,<Null>,418-BF-04,Yukon Flats School District,,47500,,,,,,t,f,f,f,,,,484,AEA,,,,68.12847900390625,-145.5355224609375
0273400,Stony River,320,,,AK DOT,,1500,,,,,,t,f,f,f,,,,356,AEA,,,,61.78887939453125,-156.58880615234375
0273400,Stony River,,,420-BF-01,Kuspuk School District,2,21000,,21000,,,,t,f,f,f,,,,,DEC,,,,61.787109375,-156.5885009765625
0273400,Stony River,,,,Kuspuk School District Tank Farm,1,20000,,20000,,,,t,f,f,,Crowley/Vitus,,,,AEA,2024 Assessment,2023,2024,61.7861334552547,-156.588497672619
0273400,Stony River,,ANC-S-066,,Middle Kuskokwim Electric Cooperative,2,26000,,26000,,,,t,f,f,t,,,,,DEC,,,,61.789306640625,-156.58599853515625
0273400,Stony River,,,,Stony River MKEC Tank Farm,2,21000,,21000,,,,t,f,f,,Vitus/Crowley,,,,AEA,2024 Assessment,2023,2024,61.7891558613103,-156.586309570962
0273400,Stony River,318,,,Village of Stony River,,24100,,,,,,t,f,f,f,,,,487,AEA,,,,61.789306640625,-156.5872802734375
0274525,Sutton-Alpine,,,,State of Alaska Department of Corrections,8,33000,2000,31000,,,,,,,f,,,,,DEC,,,,61.69207763671875,-149.0081787109375
0274610,Takotna,,,,Iditarod Area School District,1,20000,,20000,,,,f,f,t,f,,,,,DEC,,,,62.98809814453125,-156.06201171875
0274610,Takotna,322,,,TCA,,127700,,,,,,t,f,f,f,,,,358,AEA,,,,62.988525390625,-156.07000732421875
0274610,Takotna,,,,Takotna Airport Maintenance Station,2,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,62.99432373046875,-156.03057861328125
0274610,Takotna,,,,Takotna City Tank Farm,5,125000,50000,75000,,,,t,f,t,,Crowley,,,,AEA,2024 Assessment,2023,2024,62.86523494,-155.66738233
0274610,Takotna,321,,,Takotna Community Association,,45700,,,,,,t,f,f,f,,,,357,AEA,,,,62.98870849609375,-156.07000732421875
0274610,Takotna,,,,Takotna Community Association Tank Farm,5,82000,20000,62000,,,,f,f,t,,Crowley,,,,AEA,2024 Assessment,2023,2024,62.98801791,-156.05979341
0274830,Talkeetna,,,,Alaska Railroad,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,62.32391357421875,-150.11187744140625
0274830,Talkeetna,,,,Crowley,6,68000,21000,47000,,,,f,f,t,f,,,,,DEC,,,,62.27252197265625,-150.07159423828125
0274830,Talkeetna,,,,Federal Aviation Administration,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,62.32049560546875,-150.0936279296875
0274830,Talkeetna,,,,Federal Aviation Administration,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,62.29827880859375,-150.105224609375
0274830,Talkeetna,,,,Talkeetna Elementary School,1,5000,,5000,,,,f,f,t,f,,,,,DEC,,,,62.31787109375,-150.10858154296875
0274830,Talkeetna,,,,Talkeetna Maintenance Station,3,16000,7500,8500,,,,f,f,t,f,,,,,DEC,,,,62.325927734375,-150.0919189453125
0275160,Tanana,,,,AT&T,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,65.1746826171875,-152.07049560546875
0275160,Tanana,325,,422-BF-04,City of Tanana Washeteria,,10000,,,,,,t,f,f,f,,,,867,AEA,,,,65.1737060546875,-152.08477783203125
0275160,Tanana,,,422-BF-02,DOT&PF Tanana APT,1,1000,,1000,,,,f,t,f,f,,,,,DEC,,,,65.1727294921875,-152.11212158203125
0275160,Tanana,323,,422-BF-03,Native Village of Tanana,,191100,,,,,,t,f,f,f,,,,865,AEA,,,,65.1715087890625,-152.092529296875
0275160,Tanana,,,422-BF-01,Tanana City School District,1,5000,,5000,,,,f,f,t,f,,,,,DEC,,,,65.17108154296875,-152.087890625
0275160,Tanana,326,,,Tanana Power Plant,,46500,,,,,,t,f,f,f,,,,868,AEA,,,,65.173095703125,-152.076904296875
0275160,Tanana,,ANC-T-002,,Tanana Tank Farm,13,254000,,254000,,,,t,f,f,t,,,,,DEC,,,,65.173095703125,-152.07659912109375
0275160,Tanana,,,,Tanana Tank Farm,11,254000,,254000,,,,t,f,f,,Ruby Marine,,,,AEA,2024 Assessment,2023,2024,65.1731021248341,-152.076812201913
0275380,Tatitlek,,,423-BF-04,Chugach School District,2,10000,,10000,,,,t,f,f,f,,,,,DEC,,,,60.86871337890625,-146.68182373046875
0275380,Tatitlek,95,,423-BF-02,Native Village of Tatitlek,,10000,,,,,,t,f,f,f,,,,717,AEA,Best Practice Assessment,,,60.86328125,-146.6793212890625
0275380,Tatitlek,97,,423-BF-01,State of Alaska,,3000,,,,,,t,f,f,f,,,,719,AEA,,,,60.87152099609375,-146.68719482421875
0275480,Tazlina,,,,DOT&PF Tazlina MS,3,5500,2500,3000,,,,f,f,t,f,,,,,DEC,,,,62.04412841796875,-145.42620849609375
0275930,Teller,,,,AVEC Power Plant Tank Farm,4,108000,,108000,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,65.2634103010551,-166.362809260411
0275930,Teller,,ANC-T-005,,Alaska Village Electric Cooperative,4,108000,,108000,,,,,,,t,,,,,DEC,,,,65.2633056640625,-166.36260986328125
0275930,Teller,495,,425-BF-08,Army National Guard Armory,,2300,,,,,,t,f,f,f,,,,735,AEA,,,,65.2642822265625,-166.36322021484375
0275930,Teller,,ANC-T-004,425-BF-06,Bering Strait School District,4,63000,,63000,,,,t,f,f,t,,,,,DEC,,,,65.263671875,-166.36688232421875
0275930,Teller,694,ANC-S-056,387-BF-06,Bering Straits School District,,52000,,,,,,t,f,f,t,,,,475,AEA,,,,65.3328857421875,-166.48638916015625
0275930,Teller,504,,425-BF-07,Bering Straits School District,,4800,,,,,,t,f,f,f,,,,732,AEA,,,,65.263916015625,-166.36602783203125
0275930,Teller,,,425-BF-01,City of Teller,1,5000,,5000,,,,f,f,t,f,,,,,DEC,,,,65.2626953125,-166.36651611328125
0275930,Teller,502,,425-BF-02,City of Teller Clinic,,1000,,,,,,t,f,f,f,,,,730,AEA,,,,65.26348876953125,-166.3643798828125
0275930,Teller,,,,DOT&PF Teller APT,2,3000,,3000,,,,f,t,f,f,,,,,DEC,,,,65.24212646484375,-166.33221435546875
0275930,Teller,,,,James C. Isabell School Tank Farm,3,61432,,61432,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,65.2644513020312,-166.366187952147
0275930,Teller,492,,425-BF-03,Richard Blodgett,,199400,,,,,,t,f,f,f,,,,488,AEA,,,,65.26287841796875,-166.3651123046875
0275930,Teller,499,,425-BF-04,Teller Commercial,,1900,,,,,,t,f,f,f,,,,489,AEA,,,,65.26287841796875,-166.36529541015625
0275930,Teller,500,,426-BF-01,Teller Commercial,,5600,,,,,,t,f,f,f,,,,490,AEA,,,,65.26031494140625,-166.35980224609375
0275930,Teller,494,,426-BF-05,Teller Lutheran Church,,6100,,,,,,t,f,f,f,,,,734,AEA,,,,65.263916015625,-166.36328125
0275930,Teller,493,ANC-T-006,426-BF-04,Teller Native Corporation Store,,3500,,,,,,t,f,f,t,,,,733,AEA,,,,65.26092529296875,-166.36077880859375
0275930,Teller,,,426-BF-03,Teller Native Fuel,4,61400,23400,38000,,,,t,f,f,f,,,,,DEC,,,,65.264892578125,-166.36260986328125
0275930,Teller,,,,Teller Native Fuel Depot Tank Farm,4,61000,23000,38000,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,65.2648272957535,-166.362755143063
0276260,Tenakee Springs,,,,City Of Tenakee Tank Farm,4,70000,21000,49000,,,,t,f,f,,Petro Marine,,,,AEA,2024 Assessment,2023,2024,57.7806569472945,-135.21952952456
0276260,Tenakee Springs,1042,,,Snyder Merchantile,,71869,,,,,,t,f,f,f,,,,627,AEA,,,,57.78009033203125,-135.21942138671875
0276260,Tenakee Springs,1043,,,Tenakee Springs Electric Utility,,700,,,,,,t,f,f,f,,,,853,AEA,,,,57.780517578125,-135.21929931640625
0276590,Tetlin,,,,Alaska Gateway School District,1,10000,,10000,,,,f,f,t,f,,,,,DEC,,,,63.1383056640625,-142.519775390625
0276590,Tetlin,,,,DOT&PF Tetlin APT,1,3000,,3000,,,,f,f,t,f,,,,,DEC,,,,63.12811279296875,-142.521728515625
0277140,Thorne Bay,,,,Alaska Power & Telephone,1,4000,,4000,,,,f,f,t,f,,,,,DEC,,,,55.68609619140625,-132.52880859375
0277140,Thorne Bay,62,,,City of Thorne Bay,,6000,,,,,,t,f,f,f,,,,678,AEA,2015 Assessment,2015,2015,55.68548583984375,-132.5225830078125
0277140,Thorne Bay,66,,,Donald Hayes,1,2000,2000,0,,,,t,f,f,f,Petro Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,682,AEA,2015 Assessment,2015,2015,55.68511962890625,-132.52520751953125
0277140,Thorne Bay,64,,,Monty McDonald,2,9000,5000,4000,,,,t,f,f,f,Petro Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,680,AEA,2015 Assessment,2015,2015,55.6881103515625,-132.53228759765625
0277140,Thorne Bay,61,,,Petro Alaska,,276000,,,,,,t,f,f,f,,,,677,AEA,2015 Assessment,2015,2015,55.6903076171875,-132.5416259765625
0277140,Thorne Bay,,,,The Port,2,7707,5182,2525,,,,f,f,t,,Petro Marine,,,,AEA,2024 Assessment,2023,2024,55.6881155680001,-132.532573441
0277140,Thorne Bay,63,,,U.S. Forest Service,,20455,,,,,,t,f,f,f,,,,679,AEA,2015 Assessment,2015,2015,55.6881103515625,-132.53228759765625
0277690,Togiak,,,,AVEC Togiak Tank Farm,12,360000,,360000,,,,t,f,f,,Vitus,,,,AEA,2024 Assessment,2023,2024,59.0593928709361,-160.378681190558
0277690,Togiak,,ANC-T-007,,Alaska Village Electric Cooperative,12,360000,,360000,,,,,,,t,,,,,DEC,,,,59.05950927734375,-160.37860107421875
0277690,Togiak,868,ANC-T-008,,City of Togiak,4,26803,,26803,,,,t,f,f,t,"Vitus Marine, Crowley Marine, Delta Western  ","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",80,494,AEA,2015 Assessment & Best Practice Assessment,2015,2015,59.05987548828125,-160.37939453125
0277690,Togiak,865,,,City of Togiak,3,4500,4500,0,,,,t,f,f,f,"Vitus Marine,Crowley Marine, Delta Western  ","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",0,493,AEA,2015 Assessment & Best Practice Assessment,2015,2015,59.05987548828125,-160.37921142578125
0277690,Togiak,,,,City of Togiak Fleet Dispensing Tank Farm,3,70000,10000,60000,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,59.0591673189158,-160.378345799307
0277690,Togiak,,,,GCI Communication Corp.,2,9000,,9000,,,,f,t,f,f,,,,,DEC,,,,59.17010498046875,-160.6514892578125
0277690,Togiak,870,,,SWRSD,6,43000,,43000,,,,t,f,f,f,"Vitus Marine, Crowley Marine, Delta Western  ",Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. Secondary Containment:  No containment; Inadequate containment. Foundations:  Belly of tank more than 12in,80,496,AEA,2015 Assessment,2015,2015,59.0634765625,-160.36920166015625
0277690,Togiak,,,,Southwest Region School District,2,60000,,60000,,,,t,f,f,f,,,,,DEC,,,,59.0562744140625,-160.42510986328125
0277690,Togiak,1069,,,Togiak Natives Limited,1,2000,2000,0,,,,t,f,f,f,Tank Farm 5,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",0,1000,AEA,2015 Assessment & Best Practice Assessment,2015,2015,59.0634765625,-160.36871337890625
0277690,Togiak,871,ANC-T-029,,Togiak Natives Limited,20,245000,100000,145000,,,,t,f,f,t,"Vitus Marine, Crowley Marine, Delta Western","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,497,AEA,2015 Assessment & Best Practice Assessment,2015,2015,59.0574951171875,-160.38250732421875
0277690,Togiak,,,,Togiak Natives Limited Tank Farm,12,327000,117000,210000,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,59.0589880404037,-160.378226084323
0277800,Tok,,,,Alaska Gateway School District,2,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,63.3331298828125,-142.95892333984375
0277800,Tok,,,,Alaska Power & Telephone,1,30000,,30000,,,,,,,f,,,,,DEC,,,,63.33587646484375,-142.997802734375
0277800,Tok,,,,DOT&PF Tok MS,4,9500,3000,6500,,,,f,f,t,f,,,,,DEC,,,,63.32611083984375,-142.99530029296875
0277800,Tok,,,,DOT&PF Tok Weigh Station,2,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,63.32269287109375,-142.80877685546875
0277800,Tok,,,,Three Bears #01 Tok,3,30000,18000,12000,,,,f,f,t,f,,,,,DEC,,,,63.33349609375,-142.964111328125
0278240,Toksook Bay,377,,120-BF-02,Alaska Army National Guard,,4750,,,,,,t,f,f,f,,,,537,AEA,,,,65.33270263671875,-166.49420166015625
0278240,Toksook Bay,,ANC-T-012,,Alaska Village Electric Cooperative,14,378000,,378000,,,,,,,t,,,,,DEC,,,,60.52972412109375,-165.1094970703125
0278240,Toksook Bay,720,ANC-T-013,432-BF-02,City of Toksook Bay,,5300,,,,,,t,f,f,t,,,,644,AEA,,,,60.5286865234375,-165.105712890625
0278240,Toksook Bay,830,ANC-N-013,299-BF-02,Lower Kuskokwim Schools,,76156,,,,,,t,f,f,t,,,,209,AEA,,,,60.8109130859375,-161.4224853515625
0278240,Toksook Bay,717,ANC-T-016,432-BF-05,Nunakauiak Yupik Corporation,,120020,,,,,,t,f,f,t,,,,501,AEA,,,,60.52947998046875,-165.106689453125
0278240,Toksook Bay,,,,Toksook Bay AVEC Tank Farm,14,378000,,378000,,,,t,f,f,,Vitus,,,,AEA,2024 Assessment,2023,2024,60.5296545963793,-165.109650103703
0278240,Toksook Bay,,,,Toksook Bay Maintenance Station,2,2100,,2100,,,,f,f,t,f,,,,,DEC,,,,60.5374755859375,-165.08941650390625
0278240,Toksook Bay,,,,Toksook Bay Shared Tank Farm,15,309996,81000,219000,,,9996,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,60.529491108506,-165.10896817281
0278680,Trapper Creek,,,,Chulitna Maintenance Station,2,12000,,12000,,,,f,f,t,f,,,,,DEC,,,,62.4049072265625,-150.2606201171875
0278680,Trapper Creek,,,,Kahiltna Mining Camp,1,5000,,5000,,,,f,f,t,f,,,,,DEC,,,,62.03448486328125,-150.82220458984375
0278790,Tuluksak,333,,,Alaska Army National Guard,,6500,,,,,,t,f,f,f,,,,506,AEA,,,,61.10028076171875,-160.95758056640625
0278790,Tuluksak,332,ANC-T-017,,Tulkisarmute Inc.,,50000,,,,,,t,f,f,t,,,,507,AEA,,,,61.09912109375,-160.9581298828125
0278790,Tuluksak,,,,Tulkisarmute inc tank farm,2,55706,27853,27853,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,61.0977667618491,-160.967604433762
0278790,Tuluksak,,,,Tuluksak Airport Maintenance Station,2,3000,,3000,,,,f,f,t,f,,,,,DEC,,,,61.0885009765625,-160.92742919921875
0278790,Tuluksak,,,,Tuluksak Elementary School Tank Farm,8,49265,2811,34863,,,11591,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,61.0994248457949,-160.956594320516
0278790,Tuluksak,,,,Tuluksak High School Tank Farm,10,75320,,75320,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,61.0985357996713,-160.958639387164
0278790,Tuluksak,331,,,Tuluksak IRA Council,,25000,,,,,,t,f,f,f,,,,504,AEA,,,,61.09912109375,-160.9578857421875
0278790,Tuluksak,,ANC-T-018,,Tuluksak Power Plant,,,,,,,,t,f,f,t,,,,,USCG,,,,61.09649658203125,-160.9630126953125
0278790,Tuluksak,,,,Tuluksak Power Plant Tank Farm,1,12000,,12000,,,,t,f,f,,Vitus,,,,AEA,2024 Assessment,2023,2024,61.0964057401096,-160.963176844625
0278790,Tuluksak,,,,Tuluksak Tribal Tank Farm,3,14814,,14814,,,,t,f,f,,Vitus,,,,AEA,2024 Assessment,2023,2024,61.0989027218719,-160.960253497884
0278790,Tuluksak,,ANC-T-019,,Yupiit School District,9,52937,3000,49937,,,,t,f,f,t,,,,,DEC,,,,61.0994873046875,-160.95648193359375
0279120,Tuntutuliak,,,,Lewis Angapak Memorial School Tank Farm,3,75000,,75000,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,60.3430288094858,-162.67513634245
0279120,Tuntutuliak,710,ANC-C-028,436-BF-04,Lower Kuskokwim School District,,24700,,,,,,t,f,f,t,,,,515,AEA,,,,60.85687255859375,-162.2764892578125
0279120,Tuntutuliak,878,ANC-T-022,435-BF-02,Qinarmiut Corporation,,71700,,,,,,t,f,f,t,,,,510,AEA,,,,60.33868408203125,-162.665283203125
0279120,Tuntutuliak,,,435-BF-03,Tuntutuliak Airport Maintenance Station,2,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,60.3507080078125,-162.65789794921875
0279120,Tuntutuliak,876,ANC-T-023,435-BF-01,Tuntutuliak Community Services Assoc.,,70500,,,,,,t,f,f,t,,,,508,AEA,,,,60.34307861328125,-162.66680908203125
0279120,Tuntutuliak,,,,Tuntutuliak Corporation Tank Farm,12,195640,53300,137996,,,4344,t,f,f,,Crowley/Vitus,,,,AEA,2024 Assessment,2023,2024,60.3385736703562,-162.664874962972
0279230,Tununak,377,,120-BF-02,Alaska Army National Guard,,4750,,,,,,t,f,f,f,,,,537,AEA,,,,65.33270263671875,-166.49420166015625
0279230,Tununak,709,,436-BF-05,Alaska Village Electric Cooperative,,79800,,,,,,t,f,f,f,,,,514,AEA,,,,60.585693359375,-165.25408935546875
0279230,Tununak,710,ANC-C-028,436-BF-04,Lower Kuskokwim School District,,24700,,,,,,t,f,f,t,,,,515,AEA,,,,60.85687255859375,-162.2764892578125
0279230,Tununak,,,,Tununak Airport Maintenance Station,2,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,60.57672119140625,-165.2705078125
0279230,Tununak,708,,,Tununak Elders Council,,15600,,,,,,t,f,f,f,,,,513,AEA,,,,60.5828857421875,-165.260009765625
0279230,Tununak,,,,Tununak Shared Tank Farm,8,192600,54000,135000,,,3600,t,f,f,,Vitus,,,,AEA,2024 Assessment,2023,2024,60.5872871273279,-165.253231158195
