reporting_entity_id,year,residential_revenue_per_kwh,residential_revenue_per_kwh_subsidized,commercial_revenue_per_kwh,industrial_revenue_per_kwh,transportation_revenue_per_kwh,community_revenue_per_kwh,other_revenue_per_kwh,total_revenue_per_kwh,source
1,2001,0.10,,0.08,0.07,0.07,,,0.08,EIA861
1,2002,0.10,,0.08,0.07,0.07,,,0.08,EIA861
1,2003,0.10,,0.08,0.07,,,0.07,0.08,EIA861M
1,2004,0.10,,0.08,0.07,,,,0.08,EIA861M
1,2005,0.10,,0.08,0.07,,,,0.08,EIA861M
1,2006,0.10,,0.07,0.07,,,,0.08,EIA861M
1,2007,0.10,,0.08,0.07,,,,0.08,EIA861M
1,2008,0.15,,0.13,0.11,,,,0.14,EIA861M
1,2009,0.11,,0.09,0.08,,,,0.10,EIA861M
1,2010,0.11,,0.09,0.08,,,,0.09,EIA861M
1,2011,0.12,,0.10,0.09,,,,0.11,EIA861M
1,2012,0.12,,0.10,0.09,,,,0.10,EIA861M
1,2013,0.13,,0.11,0.09,,,,0.11,EIA861M
1,2014,0.12,,0.10,0.09,,,,0.10,EIA861M
1,2015,0.12,,0.10,0.09,,,,0.10,EIA861M
1,2016,0.12,,0.10,0.10,,,,0.11,EIA861M
1,2017,0.12,,0.10,0.12,,,,0.11,EIA861M
1,2018,0.12,,0.10,0.12,,,,0.12,EIA861M
1,2019,0.14,,0.12,0.12,,,,0.13,EIA861
1,2020,0.13,,0.10,0.12,,,,0.12,EIA861
1,2021,0.12,,0.10,0.11,,,,0.11,EIA861
2,2001,0.10,,0.07,,0.13,,,0.08,EIA861
2,2002,0.10,,0.08,,0.09,,,0.08,EIA861
2,2003,0.10,,0.08,,,,0.10,0.08,EIA861M
2,2004,0.11,,0.09,,,,,0.09,EIA861M
2,2005,0.11,,0.09,,,,,0.09,EIA861M
2,2006,0.10,,0.07,,,,,0.07,EIA861M
2,2007,0.09,,0.07,,,,,0.07,EIA861M
2,2008,0.10,,0.08,,,,,0.08,EIA861M
2,2009,0.12,,0.10,,,,,0.10,EIA861M
2,2010,0.13,,0.10,,,,,0.11,EIA861M
2,2011,0.13,,0.10,,,,,0.10,EIA861M
2,2012,0.12,,0.09,,,,,0.09,EIA861M
2,2013,0.13,,0.10,,,,,0.11,EIA861M
2,2014,0.16,,0.13,,,,,0.13,EIA861M
2,2015,0.17,,0.14,,,,,0.14,EIA861M
2,2016,0.17,,0.14,,,,,0.15,EIA861M
2,2017,0.21,,0.17,,,,,0.17,EIA861M
2,2018,0.20,,0.15,,,,,0.15,EIA861M
2,2019,0.23,,0.16,,,,,0.17,EIA861
2,2020,0.21,,0.16,,,,,0.17,EIA861
3,2001,0.11,,0.09,0.08,0.28,,,0.10,EIA861
3,2002,0.11,,0.09,0.08,0.28,,,0.10,EIA861
3,2003,0.11,,0.09,0.08,,,0.28,0.10,EIA861M
3,2004,0.11,,0.09,0.08,,,,0.10,EIA861M
3,2005,0.12,,0.10,0.09,,,,0.11,EIA861M
3,2006,0.14,,0.11,0.10,,,,0.12,EIA861M
3,2007,0.14,,0.11,0.10,,,,0.12,EIA861M
3,2008,0.14,,0.12,0.11,,,,0.13,EIA861M
3,2009,0.15,,0.13,0.12,,,,0.14,EIA861M
3,2010,0.13,,0.11,0.10,,,,0.12,EIA861M
3,2011,0.14,,0.12,0.11,,,,0.13,EIA861M
3,2012,0.14,,0.12,0.11,,,,0.13,EIA861M
3,2013,0.15,,0.12,0.11,,,,0.13,EIA861M
3,2014,0.16,,0.13,0.12,,,,0.14,EIA861M
3,2015,0.17,,0.14,0.12,,,,0.15,EIA861M
3,2016,0.18,,0.15,0.13,,,,0.16,EIA861M
3,2017,0.20,,0.16,0.15,,,,0.18,EIA861M
3,2018,0.20,,0.16,0.14,,,,0.18,EIA861M
3,2019,0.21,,0.17,0.15,,,,0.19,EIA861
3,2020,0.21,,0.17,0.15,,,,0.19,EIA861
3,2021,0.21,,0.16,0.14,,,,0.18,EIA861
4,2001,0.10,,0.11,0.07,,,,0.08,EIA861M
4,2002,0.10,,0.10,0.07,,,,0.08,EIA861M
4,2003,0.10,,0.09,0.07,,,,0.08,EIA861M
4,2004,0.11,,0.10,0.08,,,,0.09,EIA861M
4,2005,0.12,,0.11,0.09,,,,0.10,EIA861M
4,2006,0.15,,0.14,0.12,,,,0.13,EIA861M
4,2007,0.17,,0.16,0.13,,,,0.14,EIA861M
4,2008,0.19,,0.17,0.15,,,,0.16,EIA861M
4,2009,0.18,,0.17,0.13,,,,0.15,EIA861M
4,2010,0.20,,0.19,0.15,,,,0.17,EIA861M
4,2011,0.22,,0.21,0.17,,,,0.19,EIA861M
4,2012,0.24,,0.23,0.19,,,,0.20,EIA861M
4,2013,0.23,,0.21,0.17,,,,0.19,EIA861M
4,2014,0.23,,0.21,0.17,,,,0.19,EIA861M
4,2015,0.21,,0.19,0.15,,,,0.17,EIA861M
4,2016,0.23,,0.21,0.16,,,,0.18,EIA861M
4,2017,0.24,,0.22,0.17,,,,0.19,EIA861M
4,2018,0.25,,0.24,0.18,,,,0.20,EIA861M
4,2019,0.26,,0.25,0.18,,,,0.21,EIA861
4,2020,0.25,,0.24,0.17,,,,0.19,EIA861
4,2021,0.27,,0.26,0.18,,,,0.21,EIA861
5,2001,0.12,,0.09,0.05,0.12,,,0.09,EIA861
5,2002,0.12,,0.10,0.04,,,0.13,0.09,EIA861M
5,2003,0.11,,0.10,0.05,,,0.12,0.09,EIA861M
5,2004,0.12,,0.10,0.05,,,,0.09,EIA861M
5,2005,0.13,,0.11,0.06,,,,0.10,EIA861M
5,2006,0.15,,0.13,0.07,,,,0.12,EIA861M
5,2007,0.15,,0.13,0.07,,,,0.12,EIA861M
5,2008,0.17,,0.15,0.08,,,,0.13,EIA861M
5,2009,0.20,,0.18,0.10,,,,0.16,EIA861M
5,2010,0.17,,0.15,0.08,,,,0.14,EIA861M
5,2011,0.20,,0.18,0.08,,,,0.16,EIA861M
5,2012,0.20,,0.18,0.09,,,,0.16,EIA861M
5,2013,0.21,,0.18,0.08,,,,0.17,EIA861M
5,2014,0.24,,0.21,0.10,,,,0.19,EIA861
5,2015,0.25,,0.22,0.11,,,,0.20,EIA861M
5,2016,0.26,,0.23,0.11,,,,0.21,EIA861M
5,2017,0.26,,0.23,0.11,,,,0.21,EIA861M
5,2018,0.27,,0.23,0.11,,,,0.21,EIA861M
5,2019,0.27,,0.23,0.11,,,,0.21,EIA861
5,2020,0.29,,0.26,0.12,,,,0.24,EIA861
5,2021,0.28,,0.25,0.12,,,,0.23,EIA861
6,2001,0.09,,0.09,0.07,,,0.14,0.09,EIA861M
6,2002,0.09,,0.09,0.07,0.14,,,0.09,EIA861
6,2003,0.09,,0.09,0.07,,,0.14,0.09,EIA861M
6,2004,0.10,,0.09,0.07,,,,0.09,EIA861M
6,2005,0.10,,0.09,0.08,,,,0.09,EIA861M
6,2006,0.10,,0.09,0.08,,,,0.10,EIA861M
6,2007,0.10,,0.09,0.09,,,,0.10,EIA861M
6,2008,0.10,,0.10,0.08,,,,0.10,EIA861M
6,2009,0.10,,0.10,0.08,,,,0.10,EIA861M
6,2010,0.10,,0.10,0.09,,,,0.10,EIA861M
6,2011,0.10,,0.10,0.08,,,,0.10,EIA861
6,2012,0.10,,0.10,0.08,,,,0.10,EIA861M
6,2013,0.10,,0.10,0.08,,,,0.10,EIA861M
6,2014,0.10,,0.10,0.08,,,,0.10,EIA861M
6,2015,0.10,,0.10,0.09,,,,0.10,EIA861M
6,2016,0.11,,0.10,0.09,,,,0.10,EIA861M
6,2017,0.11,,0.10,0.09,,,,0.10,EIA861M
6,2018,0.11,,0.10,0.09,,,,0.11,EIA861M
6,2019,0.11,,0.11,0.09,,,,0.11,EIA861
6,2020,0.12,,0.11,0.10,,,,0.11,EIA861
6,2021,0.12,,0.11,0.10,,,,0.11,EIA861
7,2001,0.17,,0.16,0.15,0.25,,,0.16,EIA861
7,2002,0.16,,,0.15,0.24,,,0.15,EIA861
7,2003,0.16,,0.15,0.15,,,0.25,0.15,EIA861M
7,2004,0.16,,0.16,0.15,,,,0.15,EIA861M
7,2005,0.17,,0.16,0.15,,,,0.16,EIA861M
7,2006,0.19,,0.18,0.17,,,,0.18,EIA861M
7,2007,0.20,,0.19,0.18,,,,0.19,EIA861M
7,2008,0.19,,0.19,0.17,,,,0.18,EIA861M
7,2009,0.16,,0.16,0.15,,,,0.15,EIA861M
7,2010,0.18,,0.17,0.16,,,,0.17,EIA861M
7,2011,0.19,,0.18,0.17,,,,0.18,EIA861M
7,2012,0.19,,0.18,0.17,,,,0.18,EIA861M
7,2013,0.18,,0.17,0.16,,,,0.17,EIA861M
7,2014,0.17,,0.16,0.15,,,,0.16,EIA861M
7,2015,0.17,,0.17,0.16,,,,0.16,EIA861M
7,2016,0.17,,0.17,0.16,,,,0.16,EIA861M
7,2017,0.17,,0.17,0.16,,,,0.16,EIA861M
7,2018,0.17,,0.17,0.16,,,,0.16,EIA861M
7,2019,0.17,,0.17,0.16,,,,0.16,EIA861
7,2020,0.18,,0.17,0.16,,,,0.16,EIA861
7,2021,0.18,,0.17,0.15,,,,0.16,EIA861
8,2001,0.11,,0.09,,0.22,,,0.11,EIA861
8,2002,0.11,,0.09,,0.22,,,0.10,EIA861
8,2003,0.10,,0.08,,,,0.20,0.10,EIA861M
8,2004,0.11,,0.09,,,,,0.10,EIA861M
8,2005,0.11,,0.09,,,,,0.11,EIA861M
8,2006,0.13,,0.11,,,,,0.12,EIA861M
8,2007,0.13,,0.11,,,,,0.12,EIA861M
8,2008,0.14,,0.12,,,,,0.13,EIA861M
8,2009,0.16,,0.14,,,,,0.15,EIA861M
8,2010,0.14,,0.11,,,,,0.13,EIA861M
8,2011,0.15,,0.13,,,,,0.14,EIA861M
8,2012,0.15,,0.13,,,,,0.14,EIA861M
8,2013,0.15,,0.13,,,,,0.14,EIA861M
8,2014,0.17,,0.14,,,,,0.16,EIA861M
8,2015,0.20,,0.17,,,,,0.19,EIA861M
8,2016,0.20,,0.17,,,,,0.19,EIA861M
8,2017,0.21,,0.18,,,,,0.19,EIA861M
8,2018,0.21,,0.18,,,,,0.20,EIA861M
8,2019,0.22,,0.19,,,,,0.20,EIA861
8,2020,0.22,,0.19,,,,,0.20,EIA861
8,2021,0.21,,0.19,,,,,0.20,EIA861
9,2001,0.44,,0.27,,,,,0.28,EIA861M
9,2002,1.00,,0.27,,,,,0.27,EIA861
9,2003,,,0.28,,,,,0.27,EIA861M
9,2004,,,0.26,,,,,0.26,EIA861M
9,2005,0.17,,0.46,,,,,0.44,EIA861
9,2006,0.17,,0.54,,,,,0.52,EIA861
9,2007,0.25,,0.57,,,,,0.55,EIA861
9,2010,1.20,,1.66,,,,,1.66,EIA861
9,2011,,,0.60,,,,,0.60,EIA861
10,2003,,,0.17,,,,,0.17,EIA861M
10,2004,,,0.12,,,,,0.12,EIA861M
10,2005,,,0.14,,,,,0.14,EIA861M
10,2006,,,0.16,,,,,0.16,EIA861M
10,2007,,,0.15,,,,,0.15,EIA861M
10,2008,,,0.15,,,,,0.15,EIA861M
10,2009,,,0.14,,,,,0.14,EIA861M
10,2010,,,0.14,,,,,0.14,EIA861M
10,2011,,,0.20,,,,,0.20,EIA861M
10,2012,,,0.17,,,,,0.17,EIA861M
10,2013,,,0.18,,,,,0.18,EIA861M
10,2014,,,0.20,,,,,0.20,EIA861M
10,2015,,,0.24,,,,,0.24,EIA861M
10,2016,,,0.23,,,,,0.23,EIA861M
10,2017,,,0.23,,,,,0.23,EIA861M
10,2018,,,0.20,,,,,0.20,EIA861M
10,2019,,,0.22,,,,,0.22,EIA861
10,2020,,,0.22,,,,,0.22,EIA861
10,2021,,,0.22,,,,,0.22,EIA861
11,2008,0.74,0.33,0.74,,,,,0.74,PCE
11,2009,0.72,0.23,0.72,,,,,0.72,PCE
11,2010,0.82,0.16,0.82,,,,,0.82,PCE
11,2011,0.81,0.28,0.81,,,,,0.81,PCE
11,2012,1.06,0.34,1.06,,,,,1.06,PCE
11,2013,1.19,0.42,1.19,,,,,1.19,PCE
11,2014,1.44,0.65,1.44,,,,,1.44,PCE
11,2015,1.25,0.62,,,,,,,PCE
11,2016,1.22,0.56,,,,,,,PCE
11,2017,1.07,0.59,1.07,,,,,1.07,PCE
11,2018,1.37,0.64,1.37,,,,,1.37,PCE
11,2019,1.37,0.60,1.37,,,,,1.37,PCE
11,2020,1.42,0.66,1.42,,,,,1.42,PCE
12,2002,0.37,0.19,,,,,,,PCE
12,2003,0.37,0.21,,,,,,,PCE
12,2013,0.11,0.04,0.11,,,,,0.11,PCE
12,2014,0.45,0.15,0.45,,,,,0.45,PCE
12,2015,0.45,0.13,0.45,,,,,0.45,PCE
12,2016,0.80,0.39,0.80,,,,,0.80,PCE
12,2017,0.80,0.43,0.80,,,,,0.80,PCE
12,2018,0.80,0.44,0.80,,,,,0.80,PCE
12,2019,0.80,0.47,0.80,,,,,0.80,PCE
12,2020,0.80,0.45,0.80,,,,,0.80,PCE
12,2021,0.80,0.44,0.80,,,,,0.80,PCE
13,2002,0.25,0.18,0.24,,,,,0.25,PCE
13,2003,0.42,0.25,0.42,,,,,0.42,PCE
13,2004,0.42,0.23,0.42,,,,,0.42,PCE
13,2005,0.42,0.23,0.42,,,,,0.42,PCE
13,2006,0.53,0.24,0.53,,,,,0.53,PCE
13,2007,0.53,0.19,0.53,,,,,0.53,PCE
13,2008,0.57,0.20,0.57,,,,,0.57,PCE
13,2009,0.63,0.23,0.63,,,,,0.61,PCE
13,2010,0.61,0.25,0.61,,,,,0.58,PCE
13,2011,0.61,0.22,0.61,,,,,0.54,PCE
13,2012,0.60,0.22,,,,,,,PCE
13,2013,0.60,0.23,,,,,,,PCE
13,2014,0.60,0.23,0.60,,,,,0.58,PCE
13,2015,0.61,0.26,0.61,,,,,0.58,PCE
13,2016,0.61,0.31,0.61,,,,,0.59,PCE
13,2017,0.60,0.34,0.60,,,,,0.58,PCE
13,2018,0.61,0.35,0.61,,,,,0.59,PCE
13,2019,0.60,0.34,0.60,,,,,0.59,PCE
13,2020,0.62,0.36,0.62,,,,,0.62,PCE
13,2021,0.62,0.38,0.62,,,,,0.62,PCE
14,2002,0.23,0.14,0.23,,,,,0.21,PCE
14,2003,0.39,0.25,0.39,,,,,0.37,PCE
14,2004,0.39,0.24,0.39,,,,,0.37,PCE
14,2005,0.39,0.23,0.39,,,,,0.37,PCE
14,2006,0.45,0.26,0.45,,,,,0.41,PCE
14,2007,0.45,0.19,0.45,,,,,0.42,PCE
14,2008,0.59,0.32,0.59,,,,,0.52,PCE
14,2009,0.63,0.32,0.63,,,,,0.61,PCE
14,2010,0.63,0.27,0.63,,,,,0.62,PCE
14,2011,0.63,0.30,,,,,,,PCE
14,2012,0.63,0.26,,,,,,,PCE
14,2013,0.63,0.23,0.63,,,,,0.62,PCE
14,2014,0.66,0.23,0.66,,,,,0.65,PCE
14,2015,0.66,0.35,0.66,,,,,0.65,PCE
14,2016,0.63,0.39,0.63,,,,,0.62,PCE
14,2017,0.56,0.35,0.56,,,,,0.56,PCE
14,2018,0.53,0.26,0.53,,,,,0.53,PCE
14,2019,0.53,0.27,0.53,,,,,0.53,PCE
15,2002,0.19,0.09,0.19,,,,,0.19,PCE
15,2003,0.32,0.14,,,,,,,PCE
15,2004,0.32,0.17,,,,,,,PCE
15,2005,0.32,0.17,0.32,,,,,0.32,PCE
15,2006,0.32,0.14,0.32,,,,,0.32,PCE
15,2007,0.32,0.14,0.32,,,,,0.32,PCE
15,2008,0.32,0.13,0.32,,,,,0.32,PCE
15,2009,0.32,0.13,0.32,,,,,0.32,PCE
15,2010,0.32,0.14,0.32,,,,,0.32,PCE
15,2011,0.32,0.14,0.32,,,,,0.32,PCE
15,2012,0.32,0.14,0.32,,,,,0.32,PCE
15,2013,0.32,0.14,,,,,,,PCE
15,2014,0.32,0.14,,,,,,,PCE
15,2015,0.32,0.16,0.32,,,,,0.32,PCE
15,2016,0.48,0.16,0.48,,,,,0.48,PCE
15,2017,0.95,0.17,0.95,,,,,0.95,PCE
15,2018,0.95,0.18,0.95,,,,,0.95,PCE
15,2019,0.95,0.19,0.95,,,,,0.95,PCE
15,2020,0.95,0.20,0.95,,,,,0.95,PCE
15,2021,0.95,0.20,0.95,,,,,0.95,PCE
16,2002,0.22,0.13,0.22,,,,,0.22,PCE
16,2003,0.40,0.21,0.39,,,,,0.39,PCE
16,2004,0.42,0.24,0.42,,,,,0.42,PCE
16,2005,0.46,0.26,0.46,,,,,0.46,PCE
16,2006,0.50,0.22,0.49,,,,,0.50,PCE
16,2007,0.45,0.18,0.45,,,,,0.44,PCE
16,2008,0.52,0.15,0.52,,,,,0.52,PCE
16,2009,0.62,0.19,,,,,,,PCE
16,2010,0.52,0.19,,,,,,,PCE
16,2011,0.59,0.21,0.59,,,,,0.59,PCE
16,2012,0.63,0.22,0.63,,,,,0.63,PCE
16,2013,0.62,0.21,0.62,,,,,0.62,PCE
16,2014,0.62,0.21,0.61,,,,,0.62,PCE
16,2015,0.61,0.22,0.61,,,,,0.61,PCE
16,2016,0.57,0.22,0.17,,,,,0.21,PCE
16,2017,0.47,0.23,0.47,,,,,0.47,PCE
16,2018,0.51,0.25,0.51,,,,,0.51,PCE
16,2019,0.53,0.25,0.53,,,,,0.53,PCE
16,2020,0.53,0.26,0.53,,,,,0.53,PCE
16,2021,0.51,0.27,0.51,,,,,0.51,PCE
17,2002,0.30,0.18,0.30,,,,,0.30,PCE
17,2003,0.48,0.21,0.48,,,,,0.48,PCE
17,2004,0.49,0.23,0.49,,,,,0.49,PCE
17,2005,0.60,0.32,0.60,,,,,0.60,PCE
17,2006,0.69,0.34,0.69,,,,,0.69,PCE
17,2007,0.60,0.24,0.60,,,,,0.60,PCE
17,2008,0.75,0.33,0.75,,,,,0.75,PCE
17,2009,0.70,0.19,0.70,,,,,0.70,PCE
17,2010,0.73,0.20,0.73,,,,,0.73,PCE
17,2011,0.86,0.20,0.86,,,,,0.86,PCE
17,2012,0.96,0.25,0.96,,,,,0.96,PCE
17,2013,0.86,0.23,0.86,,,,,0.86,PCE
17,2014,0.89,0.25,0.89,,,,,0.89,PCE
17,2015,0.89,0.31,0.89,,,,,0.89,PCE
17,2016,0.78,0.32,0.78,,,,,0.78,PCE
17,2017,0.77,0.32,0.77,,,,,0.77,PCE
17,2018,0.89,0.32,0.89,,,,,0.89,PCE
17,2019,0.88,0.32,0.88,,,,,0.88,PCE
17,2020,0.81,0.33,0.81,,,,,0.81,PCE
17,2021,0.88,0.37,0.88,,,,,0.88,PCE
18,2002,0.25,0.14,0.25,,,,,0.25,PCE
18,2003,0.48,0.23,0.48,,,,,0.48,PCE
18,2004,0.47,0.25,0.47,,,,,0.47,PCE
18,2005,0.46,0.27,0.46,,,,,0.46,PCE
18,2006,0.49,0.22,0.49,,,,,0.49,PCE
18,2007,0.49,0.19,0.49,,,,,0.49,PCE
18,2008,0.79,0.35,0.79,,,,,0.79,PCE
18,2009,0.75,0.21,0.75,,,,,0.75,PCE
18,2010,0.55,0.19,0.55,,,,,0.55,PCE
18,2011,0.63,0.22,0.63,,,,,0.63,PCE
18,2012,0.67,0.22,0.67,,,,,0.67,PCE
18,2013,0.66,0.21,,,,,,,PCE
18,2014,0.77,0.21,,,,,,,PCE
18,2015,0.68,0.22,0.73,,,,,0.75,PCE
18,2016,0.64,0.22,0.64,,,,,0.64,PCE
18,2017,0.53,0.22,0.53,,,,,0.53,PCE
18,2018,0.56,0.24,0.56,,,,,0.56,PCE
18,2019,0.62,0.24,0.62,,,,,0.62,PCE
18,2020,0.66,0.26,0.66,,,,,0.66,PCE
18,2021,0.64,0.26,0.64,,,,,0.64,PCE
19,2002,0.09,0.08,0.09,,,,,0.08,PCE
19,2003,0.15,0.13,0.15,,,,,0.14,PCE
19,2004,0.15,0.13,0.15,,,,,0.14,PCE
19,2005,0.15,0.13,,,,,,,PCE
19,2006,0.15,0.12,,,,,,,PCE
19,2007,0.15,0.12,0.15,,,,,0.14,PCE
19,2008,0.15,0.13,0.15,,,,,0.14,PCE
19,2009,0.15,0.14,0.15,,,,,0.15,PCE
19,2010,0.15,0.14,0.15,,,,,0.14,PCE
19,2011,0.15,0.14,0.15,,,,,0.15,PCE
19,2012,0.15,0.14,0.15,,,,,0.15,PCE
19,2013,0.15,0.14,0.15,,,,,0.15,PCE
19,2014,0.15,0.15,0.15,,,,,0.15,PCE
19,2015,0.15,0.15,,,,,,,PCE
19,2016,0.15,0.15,,,,,,,PCE
19,2017,0.18,0.16,0.18,,,,,0.18,PCE
19,2018,0.16,0.16,0.16,,,,,0.16,PCE
19,2019,0.18,0.18,0.18,,,,,0.18,PCE
19,2020,0.18,0.18,0.18,,,,,0.18,PCE
19,2021,0.15,0.15,0.15,,,,,0.15,PCE
20,2002,0.19,0.13,0.19,,,,,0.19,PCE
20,2003,0.33,0.16,0.33,,,,,0.33,PCE
20,2004,0.33,0.17,0.33,,,,,0.33,PCE
20,2005,0.40,0.21,0.40,,,,,0.40,PCE
20,2006,0.45,0.17,0.45,,,,,0.45,PCE
20,2007,0.42,0.13,0.42,,,,,0.42,PCE
20,2008,0.57,0.20,0.57,,,,,0.57,PCE
20,2009,0.47,0.20,0.47,,,,,0.47,PCE
20,2010,0.55,0.20,,,,,,,PCE
20,2011,0.63,0.23,,,,,,,PCE
20,2012,0.63,0.22,0.63,,,,,0.63,PCE
20,2013,0.65,0.22,0.65,,,,,0.65,PCE
20,2014,0.62,0.22,0.62,,,,,0.62,PCE
20,2015,0.57,0.23,0.57,,,,,0.57,PCE
20,2016,0.49,0.23,0.49,,,,,0.49,PCE
20,2017,0.53,0.24,0.53,,,,,0.53,PCE
20,2018,0.59,0.26,0.59,,,,,0.59,PCE
20,2019,0.62,0.27,0.62,,,,,0.62,PCE
20,2020,0.57,0.28,0.57,,,,,0.57,PCE
20,2021,0.63,0.29,0.63,,,,,0.63,PCE
21,2002,0.28,0.17,,,,,,,PCE
21,2003,0.48,0.26,,,,,,,PCE
21,2004,0.51,0.29,0.51,,,,,0.49,PCE
21,2005,0.53,0.31,0.53,,,,,0.52,PCE
21,2006,0.60,0.26,0.60,,,,,0.58,PCE
21,2007,0.64,0.29,,,,,,,PCE
21,2008,0.73,0.32,0.73,,,,,0.71,PCE
21,2009,0.74,0.26,0.74,,,,,0.71,PCE
21,2010,0.64,0.27,0.64,,,,,0.62,PCE
21,2011,0.72,0.28,0.72,,,,,0.69,PCE
21,2012,0.76,0.28,0.76,,,,,0.73,PCE
21,2013,0.76,0.27,0.76,,,,,0.74,PCE
21,2014,0.71,0.28,0.71,,,,,0.70,PCE
21,2015,0.72,0.28,0.72,,,,,0.70,PCE
21,2016,0.58,0.27,0.58,,,,,0.56,PCE
21,2017,0.58,0.28,0.58,,,,,0.57,PCE
21,2018,0.63,0.30,0.63,,,,,0.61,PCE
21,2019,1.08,0.76,1.08,,,,,1.05,PCE
21,2020,0.58,0.31,0.58,,,,,0.58,PCE
21,2021,0.70,0.34,0.70,,,,,0.70,PCE
22,2002,0.25,0.14,0.25,,,,,0.25,PCE
22,2003,0.45,0.22,0.45,,,,,0.45,PCE
22,2004,0.46,0.25,0.46,,,,,0.46,PCE
22,2005,0.47,0.27,0.47,,,,,0.47,PCE
22,2006,0.53,0.22,0.53,,,,,0.53,PCE
22,2007,0.55,0.19,0.55,,,,,0.55,PCE
22,2008,0.58,0.17,0.58,,,,,0.58,PCE
22,2009,0.67,0.19,0.67,,,,,0.67,PCE
22,2010,0.65,0.24,0.65,,,,,0.65,PCE
22,2011,0.59,0.21,0.59,,,,,0.59,PCE
22,2012,0.65,0.22,0.65,,,,,0.65,PCE
22,2013,0.65,0.21,,,,,,,PCE
22,2014,0.65,0.21,,,,,,,PCE
22,2015,0.66,0.22,0.66,,,,,0.66,PCE
22,2016,0.52,0.22,0.52,,,,,0.52,PCE
22,2017,0.51,0.22,,,,,,0.51,PCE
22,2018,0.55,0.24,,,,,,0.55,PCE
22,2019,0.58,0.24,,,,,,0.58,PCE
22,2020,0.59,0.26,,,,,,0.59,PCE
22,2021,0.57,0.26,,,,,,0.57,PCE
23,2013,0.68,0.32,0.67,,,,,0.67,PCE
23,2014,0.93,0.43,0.93,,,,,0.91,PCE
23,2015,1.00,0.54,1.00,,,,,0.96,PCE
23,2016,1.00,0.30,1.00,,,,,0.95,PCE
23,2017,1.00,0.21,1.00,,,,,0.94,PCE
