fips_code,name,reporting_entity_name,year,residential_rate,residential_rate_subsidized,commercial_rate,industrial_rate,transportation_rate,community_rate,other_rate,total_rate,source
0250080,Moose Creek,Golden Valley Elec Assn Inc,2011,0.22,,0.21,0.17,,,,0.19,EIA861M
0250080,Moose Creek,Golden Valley Elec Assn Inc,2012,0.24,,0.23,0.19,,,,0.20,EIA861M
0250080,Moose Creek,Golden Valley Elec Assn Inc,2013,0.23,,0.21,0.17,,,,0.19,EIA861M
0250080,Moose Creek,Golden Valley Elec Assn Inc,2014,0.23,,0.21,0.17,,,,0.19,EIA861M
0250080,Moose Creek,Golden Valley Elec Assn Inc,2015,0.21,,0.19,0.15,,,,0.17,EIA861M
0250080,Moose Creek,Golden Valley Elec Assn Inc,2016,0.23,,0.21,0.16,,,,0.18,EIA861M
0250080,Moose Creek,Golden Valley Elec Assn Inc,2017,0.24,,0.22,0.17,,,,0.19,EIA861M
0250080,Moose Creek,Golden Valley Elec Assn Inc,2018,0.25,,0.24,0.18,,,,0.20,EIA861M
0250080,Moose Creek,Golden Valley Elec Assn Inc,2019,0.26,,0.25,0.18,,,,0.21,EIA861
0250080,Moose Creek,Golden Valley Elec Assn Inc,2020,0.25,,0.24,0.17,,,,0.19,EIA861
0250080,Moose Creek,Golden Valley Elec Assn Inc,2021,0.27,,0.26,0.18,,,,0.21,EIA861
0250190,Moose Pass,Chugach Electric Assn Inc,2001,0.11,,0.09,0.08,0.28,,,0.10,EIA861
0250190,Moose Pass,Chugach Electric Assn Inc,2002,0.11,,0.09,0.08,0.28,,,0.10,EIA861
0250190,Moose Pass,Chugach Electric Assn Inc,2003,0.11,,0.09,0.08,,,0.28,0.10,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2004,0.11,,0.09,0.08,,,,0.10,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2005,0.12,,0.10,0.09,,,,0.11,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2006,0.14,,0.11,0.10,,,,0.12,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2007,0.14,,0.11,0.10,,,,0.12,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2008,0.14,,0.12,0.11,,,,0.13,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2009,0.15,,0.13,0.12,,,,0.14,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2010,0.13,,0.11,0.10,,,,0.12,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2011,0.14,,0.12,0.11,,,,0.13,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2012,0.14,,0.12,0.11,,,,0.13,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2013,0.15,,0.12,0.11,,,,0.13,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2014,0.16,,0.13,0.12,,,,0.14,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2015,0.17,,0.14,0.12,,,,0.15,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2016,0.18,,0.15,0.13,,,,0.16,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2017,0.20,,0.16,0.15,,,,0.18,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2018,0.20,,0.16,0.14,,,,0.18,EIA861M
0250190,Moose Pass,Chugach Electric Assn Inc,2019,0.21,,0.17,0.15,,,,0.19,EIA861
0250190,Moose Pass,Chugach Electric Assn Inc,2020,0.21,,0.17,0.15,,,,0.19,EIA861
0250190,Moose Pass,Chugach Electric Assn Inc,2021,0.21,,0.16,0.14,,,,0.18,EIA861
0250800,Mosquito Lake,Inside Passage Electric,2001,,,0.00,,,,,0.00,PCE
0250800,Mosquito Lake,Inside Passage Electric,2002,0.19,0.13,0.19,,,,,0.19,PCE
0250800,Mosquito Lake,Inside Passage Electric,2003,0.33,0.17,0.33,,,,,0.33,PCE
0250800,Mosquito Lake,Inside Passage Electric,2004,0.33,0.17,0.33,,,,,0.33,PCE
0250800,Mosquito Lake,Inside Passage Electric,2005,0.40,0.21,0.40,,,,,0.40,PCE
0250800,Mosquito Lake,Inside Passage Electric,2006,0.44,0.17,0.44,,,,,0.44,PCE
0250800,Mosquito Lake,Inside Passage Electric,2007,0.42,0.13,0.42,,,,,0.42,PCE
0250800,Mosquito Lake,Inside Passage Electric,2008,0.57,0.20,,,,,,,PCE
0250800,Mosquito Lake,Inside Passage Electric,2009,0.47,0.20,0.47,,,,,0.47,PCE
0250800,Mosquito Lake,Inside Passage Electric,2010,0.55,0.20,,,,,,,PCE
0250800,Mosquito Lake,Inside Passage Electric,2011,0.62,0.22,,,,,,,PCE
0250800,Mosquito Lake,Inside Passage Electric,2012,0.63,0.22,0.63,,,,,0.63,PCE
0250800,Mosquito Lake,Inside Passage Electric,2013,0.65,0.22,,,,,,,PCE
0250800,Mosquito Lake,Inside Passage Electric,2014,0.62,0.22,,,,,,,PCE
0250800,Mosquito Lake,Inside Passage Electric,2015,0.57,0.23,0.57,,,,,0.57,PCE
0250800,Mosquito Lake,Inside Passage Electric,2016,0.49,0.23,,,,,,,PCE
0250800,Mosquito Lake,Inside Passage Electric,2017,0.53,0.24,0.53,,,,,0.53,PCE
0250800,Mosquito Lake,Inside Passage Electric,2018,0.58,0.26,0.58,,,,,0.58,PCE
0250800,Mosquito Lake,Inside Passage Electric,2019,0.62,0.27,0.62,,,,,0.62,PCE
0250800,Mosquito Lake,Inside Passage Electric,2020,0.57,0.28,0.57,,,,,0.57,PCE
0250800,Mosquito Lake,Inside Passage Electric,2021,0.63,0.29,0.63,,,,,0.63,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2002,0.22,0.13,0.22,,,,,0.22,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2003,0.40,0.21,0.40,,,,,0.40,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2004,0.42,0.24,0.42,,,,,0.42,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2005,0.44,0.26,0.44,,,,,0.44,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2006,0.46,0.21,0.46,,,,,0.46,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2007,0.42,0.18,0.42,,,,,0.42,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2008,0.49,0.15,0.49,,,,,0.49,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2009,0.59,0.19,0.59,,,,,0.59,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2010,0.51,0.21,0.51,,,,,0.51,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2011,0.54,0.21,0.54,,,,,0.54,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2012,0.61,0.22,0.61,,,,,0.61,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2013,0.61,0.20,0.61,,,,,0.61,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2014,0.63,0.21,0.63,,,,,0.63,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2015,0.60,0.22,,,,,,,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2016,0.54,0.22,0.54,,,,,0.54,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2017,0.49,0.22,0.49,,,,,0.49,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2018,0.51,0.24,0.51,,,,,0.51,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2019,0.57,0.24,0.57,,,,,0.57,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2020,0.56,0.26,0.56,,,,,0.56,PCE
0251180,Mountain Village,Alaska Village Electric Cooperative,2021,0.49,0.27,0.49,,,,,0.49,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2001,,,0.00,,,,,0.00,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2002,0.12,0.10,0.12,,,,,0.12,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2003,0.18,0.14,0.18,,,,,0.18,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2004,0.18,0.14,0.18,,,,,0.18,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2005,0.19,0.15,0.19,,,,,0.19,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2006,0.20,0.14,0.20,,,,,0.20,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2007,0.21,0.14,0.21,,,,,0.21,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2008,0.22,0.14,0.22,,,,,0.22,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2009,0.21,0.15,0.21,,,,,0.21,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2010,0.22,0.16,0.22,,,,,0.22,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2011,0.22,0.15,0.22,,,,,0.22,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2012,0.24,0.17,0.24,,,,,0.24,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2013,0.25,0.18,0.25,,,,,0.25,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2014,0.32,0.26,0.32,,,,,0.32,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2015,0.26,0.22,0.26,,,,,0.26,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2016,0.26,0.23,0.26,,,,,0.26,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2017,0.27,0.24,0.27,,,,,0.27,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2018,0.28,0.25,0.28,,,,,0.28,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2019,0.27,0.25,0.27,,,,,0.27,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2020,0.27,0.26,0.27,,,,,0.27,PCE
0251455,Mud Bay,Alaska Power & Telephone Company,2021,0.29,0.28,0.29,,,,,0.29,PCE
0252060,Naknek,Naknek Electric Association,2001,,,0.00,,,,,0.00,PCE
0252060,Naknek,Naknek Electric Association,2002,0.13,0.10,0.13,,,,,0.13,PCE
0252060,Naknek,Naknek Electric Association,2003,0.23,0.15,0.23,,,,,0.23,PCE
0252060,Naknek,Naknek Electric Association,2004,0.24,0.16,0.24,,,,,0.24,PCE
0252060,Naknek,Naknek Electric Association,2005,0.27,0.16,0.27,,,,,0.27,PCE
0252060,Naknek,Naknek Electric Association,2006,0.29,0.13,0.29,,,,,0.29,PCE
0252060,Naknek,Naknek Electric Association,2007,0.35,0.17,0.35,,,,,0.35,PCE
0252060,Naknek,Naknek Electric Association,2008,0.43,0.20,0.43,,,,,0.43,PCE
0252060,Naknek,Naknek Electric Association,2009,0.45,0.17,0.45,,,,,0.45,PCE
0252060,Naknek,Naknek Electric Association,2010,0.45,0.23,,,,,,,PCE
0252060,Naknek,Naknek Electric Association,2011,0.50,0.24,,,,,,,PCE
0252060,Naknek,Naknek Electric Association,2012,0.56,0.22,0.56,,,,,0.56,PCE
0252060,Naknek,Naknek Electric Association,2013,0.58,0.19,0.58,,,,,0.58,PCE
0252060,Naknek,Naknek Electric Association,2014,0.62,0.22,0.62,,,,,0.62,PCE
0252060,Naknek,Naknek Electric Association,2015,0.57,0.18,0.57,,,,,0.57,PCE
0252060,Naknek,Naknek Electric Association,2016,0.49,0.18,0.49,,,,,0.49,PCE
0252060,Naknek,Naknek Electric Association,2017,0.48,0.21,0.48,,,,,0.48,PCE
0252060,Naknek,Naknek Electric Association,2018,0.46,0.20,0.46,,,,,0.46,PCE
0252060,Naknek,Naknek Electric Association,2019,0.48,0.19,0.48,,,,,0.48,PCE
0252060,Naknek,Naknek Electric Association,2020,0.48,0.21,0.48,,,,,0.48,PCE
0252060,Naknek,Naknek Electric Association,2021,0.48,0.23,0.48,,,,,0.48,PCE
0252210,Nanwalek,Homer Electric Assn Inc,2001,0.12,,0.09,0.05,0.12,,,0.09,EIA861
0252210,Nanwalek,Homer Electric Assn Inc,2002,0.12,,0.10,0.04,,,0.13,0.09,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2003,0.11,,0.10,0.05,,,0.12,0.09,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2004,0.12,,0.10,0.05,,,,0.09,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2005,0.13,,0.11,0.06,,,,0.10,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2006,0.15,,0.13,0.07,,,,0.12,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2007,0.15,,0.13,0.07,,,,0.12,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2008,0.17,,0.15,0.08,,,,0.13,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2009,0.20,,0.18,0.10,,,,0.16,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2010,0.17,,0.15,0.08,,,,0.14,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2011,0.20,,0.18,0.08,,,,0.16,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2012,0.20,,0.18,0.09,,,,0.16,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2013,0.21,,0.18,0.08,,,,0.17,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2014,0.24,,0.21,0.10,,,,0.19,EIA861
0252210,Nanwalek,Homer Electric Assn Inc,2015,0.25,,0.22,0.11,,,,0.20,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2016,0.26,,0.23,0.11,,,,0.21,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2017,0.26,,0.23,0.11,,,,0.21,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2018,0.27,,0.23,0.11,,,,0.21,EIA861M
0252210,Nanwalek,Homer Electric Assn Inc,2019,0.27,,0.23,0.11,,,,0.21,EIA861
0252210,Nanwalek,Homer Electric Assn Inc,2020,0.29,,0.26,0.12,,,,0.24,EIA861
0252210,Nanwalek,Homer Electric Assn Inc,2021,0.28,,0.25,0.12,,,,0.23,EIA861
0252390,Napakiak,Napakiak Ircinraq,2001,,,0.00,,,,,0.00,PCE
0252390,Napakiak,Napakiak Ircinraq,2002,0.36,0.21,0.36,,,,,0.34,PCE
0252390,Napakiak,Napakiak Ircinraq,2003,0.58,0.26,0.58,,,,,0.56,PCE
0252390,Napakiak,Napakiak Ircinraq,2004,0.62,0.33,0.62,,,,,0.60,PCE
0252390,Napakiak,Napakiak Ircinraq,2005,0.64,0.37,0.64,,,,,0.60,PCE
0252390,Napakiak,Napakiak Ircinraq,2006,0.58,0.27,0.58,,,,,0.54,PCE
0252390,Napakiak,Napakiak Ircinraq,2007,0.77,0.44,0.77,,,,,0.75,PCE
0252390,Napakiak,Napakiak Ircinraq,2008,0.70,0.33,0.70,,,,,0.69,PCE
0252390,Napakiak,Napakiak Ircinraq,2009,0.96,0.29,0.96,,,,,0.95,PCE
0252390,Napakiak,Napakiak Ircinraq,2010,0.60,0.28,0.60,,,,,0.60,PCE
0252390,Napakiak,Napakiak Ircinraq,2011,0.83,0.26,0.83,,,,,0.82,PCE
0252390,Napakiak,Napakiak Ircinraq,2012,0.83,0.24,0.83,,,,,0.82,PCE
0252390,Napakiak,Napakiak Ircinraq,2013,0.86,0.26,0.85,,,,,0.86,PCE
0252390,Napakiak,Napakiak Ircinraq,2014,0.88,0.28,0.88,,,,,0.88,PCE
0252390,Napakiak,Napakiak Ircinraq,2015,0.85,0.32,0.85,,,,,0.85,PCE
0252390,Napakiak,Napakiak Ircinraq,2016,0.83,0.39,0.83,,,,,0.83,PCE
0252390,Napakiak,Napakiak Ircinraq,2017,0.77,0.42,0.81,,,,,0.83,PCE
0252390,Napakiak,Napakiak Ircinraq,2018,0.69,0.37,0.69,,,,,0.61,PCE
0252390,Napakiak,Napakiak Ircinraq,2019,0.70,0.33,,,,,,,PCE
0252390,Napakiak,Napakiak Ircinraq,2020,0.80,0.41,0.80,,,,,0.80,PCE
0252390,Napakiak,Napakiak Ircinraq,2021,0.77,0.45,0.77,,,,,0.77,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2001,,,0.00,,,,,0.00,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2002,,,0.00,,,,,0.00,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2003,0.38,0.19,0.37,,,,,0.34,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2004,0.46,0.26,0.46,,,,,0.43,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2005,0.45,0.22,0.45,,,,,0.45,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2006,0.50,0.20,0.50,,,,,0.48,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2007,0.57,0.26,0.57,,,,,0.53,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2008,0.58,0.22,0.58,,,,,0.55,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2009,0.60,0.18,0.60,,,,,0.56,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2010,0.60,0.24,0.60,,,,,0.56,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2011,0.64,0.23,,,,,,,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2012,0.70,0.29,,,,,,,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2013,0.70,0.31,0.70,,,,,0.64,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2014,0.70,0.32,0.70,,,,,0.65,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2015,0.70,0.35,0.70,,,,,0.65,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2016,0.70,0.47,0.70,,,,,0.67,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2017,0.70,0.38,0.70,,,,,0.65,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2018,0.70,0.44,0.70,,,,,0.65,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2019,0.70,0.49,0.70,,,,,0.64,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2020,0.70,0.50,0.70,,,,,0.70,PCE
0252720,Napaskiak,Napaskiak Electric Utility,2021,0.70,0.55,0.70,,,,,0.70,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2001,,,0.00,,,,,0.00,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2002,0.20,0.14,0.20,,,,,0.20,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2003,0.29,0.16,0.29,,,,,0.29,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2004,0.31,0.18,0.31,,,,,0.31,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2005,0.39,0.21,0.39,,,,,0.39,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2006,0.41,0.19,0.41,,,,,0.41,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2007,0.46,0.19,0.46,,,,,0.46,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2008,0.57,0.18,0.57,,,,,0.57,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2009,0.44,0.18,0.44,,,,,0.44,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2010,0.51,0.19,0.51,,,,,0.51,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2011,0.55,0.18,0.55,,,,,0.55,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2012,0.58,0.20,0.58,,,,,0.58,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2013,0.58,0.21,0.58,,,,,0.58,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2014,0.56,0.22,0.55,,,,,0.55,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2015,0.40,0.23,0.40,,,,,0.40,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2016,0.37,0.23,0.37,,,,,0.37,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2017,0.35,0.24,0.35,,,,,0.35,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2018,0.29,0.26,0.29,,,,,0.29,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2019,0.28,0.26,0.28,,,,,0.28,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2020,0.26,0.26,0.26,,,,,0.26,PCE
0252845,Naukati Bay,Alaska Power & Telephone Company,2021,0.29,0.28,0.29,,,,,0.29,PCE
0252915,Nelchina,Copper Valley Elec Assn Inc,2001,0.18,,0.15,,0.16,,,0.16,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2002,0.17,,0.15,,0.16,,,0.15,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2003,0.18,,0.16,0.12,,,,0.16,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2004,0.18,,0.16,0.12,,,,0.16,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2005,0.20,,0.17,,,,,0.18,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2007,0.23,,0.20,,,,,0.21,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2010,0.25,,0.22,,,,,0.22,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2011,0.28,,0.25,,,,,0.26,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2012,0.30,,0.27,,,,,0.28,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2013,0.28,,0.24,,,,,0.25,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2014,0.26,,0.23,,,,,0.24,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2015,0.24,,0.20,,,,,0.21,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2016,0.23,,0.21,,,,,0.21,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2017,0.26,,0.23,,,,,0.24,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2018,0.26,,0.23,,,,,0.24,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2019,0.25,,0.22,,,,,0.22,EIA861
0252915,Nelchina,Copper Valley Elec Assn Inc,2020,,,,,,,,0.24,EIA861S
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2001,,,0.00,,,,,0.00,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2002,0.25,0.13,0.24,,,,,0.24,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2003,0.42,0.19,0.42,,,,,0.42,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2004,0.42,0.21,0.42,,,,,0.42,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2005,0.42,0.20,0.42,,,,,0.42,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2006,0.46,0.19,0.46,,,,,0.46,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2007,0.52,0.22,0.52,,,,,0.52,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2008,0.52,0.14,0.52,,,,,0.52,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2009,0.65,0.26,0.65,,,,,0.65,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2010,0.74,0.36,0.74,,,,,0.74,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2011,0.77,0.33,,,,,,,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2012,0.84,0.34,,,,,,,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2013,0.84,0.32,0.84,,,,,0.84,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2014,0.84,0.19,0.84,,,,,0.84,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2015,0.84,0.20,0.84,,,,,0.84,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2016,0.84,0.22,0.84,,,,,0.84,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2017,0.84,0.27,0.84,,,,,0.84,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2018,0.84,0.39,0.84,,,,,0.84,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2019,0.77,0.40,0.77,,,,,0.77,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2020,0.84,0.42,0.84,,,,,0.84,PCE
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,2021,0.84,0.41,0.84,,,,,0.84,PCE
0253050,Nenana,Golden Valley Elec Assn Inc,2001,0.10,,0.11,0.07,,,,0.08,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2002,0.10,,0.10,0.07,,,,0.08,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2003,0.10,,0.09,0.07,,,,0.08,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2004,0.11,,0.10,0.08,,,,0.09,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2005,0.12,,0.11,0.09,,,,0.10,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2006,0.15,,0.14,0.12,,,,0.13,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2007,0.17,,0.16,0.13,,,,0.14,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2008,0.19,,0.17,0.15,,,,0.16,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2009,0.18,,0.17,0.13,,,,0.15,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2010,0.20,,0.19,0.15,,,,0.17,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2011,0.22,,0.21,0.17,,,,0.19,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2012,0.24,,0.23,0.19,,,,0.20,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2013,0.23,,0.21,0.17,,,,0.19,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2014,0.23,,0.21,0.17,,,,0.19,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2015,0.21,,0.19,0.15,,,,0.17,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2016,0.23,,0.21,0.16,,,,0.18,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2017,0.24,,0.22,0.17,,,,0.19,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2018,0.25,,0.24,0.18,,,,0.20,EIA861M
0253050,Nenana,Golden Valley Elec Assn Inc,2019,0.26,,0.25,0.18,,,,0.21,EIA861
0253050,Nenana,Golden Valley Elec Assn Inc,2020,0.25,,0.24,0.17,,,,0.19,EIA861
0253050,Nenana,Golden Valley Elec Assn Inc,2021,0.27,,0.26,0.18,,,,0.21,EIA861
0253710,New Stuyahok,Alaska Village Electric Cooperative,2001,,,0.00,,,,,0.00,PCE
0253710,New Stuyahok,Alaska Village Electric Cooperative,2002,0.24,0.13,0.24,,,,,0.24,PCE
0253710,New Stuyahok,Alaska Village Electric Cooperative,2003,0.41,0.21,0.41,,,,,0.41,PCE
0253710,New Stuyahok,Alaska Village Electric Cooperative,2004,0.41,0.23,0.41,,,,,0.41,PCE
0253710,New Stuyahok,Alaska Village Electric Cooperative,2005,0.46,0.27,0.46,,,,,0.46,PCE
0253710,New Stuyahok,Alaska Village Electric Cooperative,2006,0.55,0.22,0.55,,,,,0.55,PCE
0253710,New Stuyahok,Alaska Village Electric Cooperative,2007,0.52,0.19,0.52,,,,,0.52,PCE
0253710,New Stuyahok,Alaska Village Electric Cooperative,2008,0.54,0.15,0.54,,,,,0.54,PCE
0253710,New Stuyahok,Alaska Village Electric Cooperative,2009,0.62,0.19,0.62,,,,,0.62,PCE
0253710,New Stuyahok,Alaska Village Electric Cooperative,2010,0.58,0.18,0.58,,,,,0.58,PCE
